id|nct_id|ctgov_group_code|units|scope|count
51606|NCT00475085|B4|Participants|Overall|253
51607|NCT00475085|B3|Participants|Overall|254
51608|NCT00475085|B2|Participants|Overall|260
51609|NCT00475085|B1|Participants|Overall|254
51610|NCT00475033|B3|Participants|Overall|603
51611|NCT00475033|B2|Participants|Overall|303
51612|NCT00475033|B1|Participants|Overall|300
51613|NCT00474994|B1|Participants|Overall|53
51614|NCT00474968|B3|Participants|Overall|737
51615|NCT00474968|B2|Participants|Overall|371
51616|NCT00474968|B1|Participants|Overall|366
51617|NCT00474955|B1|Participants|Overall|27
51618|NCT00474929|B6|Participants|Overall|98
51619|NCT00474929|B5|Participants|Overall|77
51620|NCT00474929|B4|Participants|Overall|5
51621|NCT00474929|B3|Participants|Overall|5
51622|NCT00474929|B2|Participants|Overall|5
51623|NCT00474929|B1|Participants|Overall|6
51624|NCT00474903|B4|Participants|Overall|120
51625|NCT00474903|B3|Participants|Overall|45
51626|NCT00474903|B2|Participants|Overall|45
51627|NCT00474903|B1|Participants|Overall|30
51628|NCT00474851|B3|Participants|Overall|51
51629|NCT00474851|B2|Participants|Overall|26
51630|NCT00474851|B1|Participants|Overall|25
51631|NCT00474812|B1|Participants|Overall|51
51632|NCT00474786|B3|Participants|Overall|512
51633|NCT00474786|B2|Participants|Overall|253
51634|NCT00474786|B1|Participants|Overall|259
51635|NCT00474760|B8|Participants|Overall|65
51636|NCT00474760|B7|Participants|Overall|11
51637|NCT00474760|B6|Participants|Overall|29
51638|NCT00474760|B5|Participants|Overall|13
51639|NCT00474760|B4|Participants|Overall|3
51640|NCT00474760|B3|Participants|Overall|3
51641|NCT00474760|B2|Participants|Overall|3
51642|NCT00474760|B1|Participants|Overall|3
51643|NCT00474708|B3|Participants|Overall|1151
51644|NCT00474708|B2|Participants|Overall|364
51645|NCT00474708|B1|Participants|Overall|787
51646|NCT00474630|B3|Participants|Overall|505
51647|NCT00474630|B2|Participants|Overall|170
51648|NCT00474630|B1|Participants|Overall|335
51649|NCT00474539|B3|Participants|Overall|444
51650|NCT00474539|B2|Participants|Overall|225
51651|NCT00474539|B1|Participants|Overall|219
51652|NCT00474526|B18|Participants|Overall|4545
51653|NCT00474526|B17|Participants|Overall|183
51654|NCT00474526|B16|Participants|Overall|170
51655|NCT00474526|B15|Participants|Overall|358
51656|NCT00474526|B14|Participants|Overall|1426
51657|NCT00474526|B13|Participants|Overall|150
51658|NCT00474526|B12|Participants|Overall|150
51659|NCT00474526|B11|Participants|Overall|151
51660|NCT00474526|B10|Participants|Overall|148
51661|NCT00474526|B9|Participants|Overall|150
51662|NCT00474526|B8|Participants|Overall|151
51663|NCT00474526|B7|Participants|Overall|203
51664|NCT00474526|B6|Participants|Overall|70
51665|NCT00474526|B5|Participants|Overall|76
51666|NCT00474526|B4|Participants|Overall|680
51667|NCT00474526|B3|Participants|Overall|159
51668|NCT00474526|B2|Participants|Overall|166
51669|NCT00474526|B1|Participants|Overall|154
51670|NCT00474487|B5|Participants|Overall|2831
51671|NCT00474487|B4|Participants|Overall|109
51672|NCT00474487|B3|Participants|Overall|899
51673|NCT00474487|B2|Participants|Overall|217
51674|NCT00474487|B1|Participants|Overall|1606
51675|NCT00474383|B1|Participants|Overall|47
51676|NCT00474240|B7|Participants|Overall|157
51677|NCT00474240|B6|Participants|Overall|26
51678|NCT00474240|B5|Participants|Overall|26
51679|NCT00474240|B4|Participants|Overall|26
51680|NCT00474240|B3|Participants|Overall|26
51681|NCT00474240|B2|Participants|Overall|26
51682|NCT00474240|B1|Participants|Overall|27
51683|NCT00474201|B1|Participants|Overall|15
51684|NCT00474188|B1|Participants|Overall|26
51685|NCT00474175|B4|Participants|Overall|576
51686|NCT00474175|B3|Participants|Overall|228
51687|NCT00474175|B2|Participants|Overall|233
51688|NCT00474175|B1|Participants|Overall|115
51689|NCT00474123|B3|Participants|Overall|78
51690|NCT00474123|B2|Participants|Overall|40
51691|NCT00474123|B1|Participants|Overall|38
51692|NCT00474058|B3|Participants|Overall|267
51693|NCT00474058|B2|Participants|Overall|89
51694|NCT00474058|B1|Participants|Overall|178
51695|NCT00474045|B3|Participants|Overall|310
51696|NCT00474045|B2|Participants|Overall|158
51697|NCT00474045|B1|Participants|Overall|152
51698|NCT00473889|B3|Participants|Overall|253
51699|NCT00473889|B2|Participants|Overall|127
51700|NCT00473889|B1|Participants|Overall|126
51701|NCT00473876|B3|Participants|Overall|62
51702|NCT00473876|B2|Participants|Overall|23
51703|NCT00473876|B1|Participants|Overall|39
51704|NCT00473837|B3|Participants|Overall|96
51705|NCT00473837|B2|Participants|Overall|46
51706|NCT00473837|B1|Participants|Overall|50
51707|NCT00473824|B3|Participants|Overall|7
51708|NCT00473824|B2|Participants|Overall|2
51709|NCT00473824|B1|Participants|Overall|5
51710|NCT00473746|B6|Participants|Overall|66
51711|NCT00473746|B5|Participants|Overall|33
51712|NCT00473746|B4|Participants|Overall|12
51713|NCT00473746|B3|Participants|Overall|6
51714|NCT00473746|B2|Participants|Overall|9
51715|NCT00473746|B1|Participants|Overall|6
51716|NCT00473655|B4|Participants|Overall|334
51717|NCT00473655|B3|Participants|Overall|111
51718|NCT00473655|B2|Participants|Overall|112
51719|NCT00473655|B1|Participants|Overall|111
51720|NCT00473642|B4|Participants|Overall|31
51721|NCT00473642|B3|Participants|Overall|10
51722|NCT00473642|B2|Participants|Overall|11
51723|NCT00473642|B1|Participants|Overall|10
51724|NCT00473590|B3|Participants|Overall|102
51725|NCT00473590|B2|Participants|Overall|49
51726|NCT00473590|B1|Participants|Overall|53
51727|NCT00473564|B1|Participants|Overall|170
51728|NCT00473512|B6|Participants|Overall|54
51729|NCT00473512|B5|Participants|Overall|3
51730|NCT00473512|B4|Participants|Overall|42
51731|NCT00473512|B3|Participants|Overall|3
51732|NCT00473512|B2|Participants|Overall|3
51733|NCT00473512|B1|Participants|Overall|3
51734|NCT00473434|B1|Participants|Overall|64
51735|NCT00473382|B4|Participants|Overall|382
51736|NCT00473382|B3|Participants|Overall|130
51737|NCT00473382|B2|Participants|Overall|127
51738|NCT00473382|B1|Participants|Overall|125
51739|NCT00473330|B4|Participants|Overall|377
51740|NCT00473330|B3|Participants|Overall|127
51741|NCT00473330|B2|Participants|Overall|125
51742|NCT00473330|B1|Participants|Overall|125
51743|NCT00473265|B1|Participants|Overall|68
51744|NCT00472849|B3|Participants|Overall|90
51745|NCT00472849|B2|Participants|Overall|78
51746|NCT00472849|B1|Participants|Overall|12
51747|NCT00472797|B3|Participants|Overall|232
51748|NCT00472797|B2|Participants|Overall|113
51749|NCT00472797|B1|Participants|Overall|119
51750|NCT00472732|B3|Participants|Overall|46
51751|NCT00472732|B2|Participants|Overall|22
51752|NCT00472732|B1|Participants|Overall|24
51753|NCT00472576|B3|Participants|Overall|5
51754|NCT00472576|B2|Participants|Overall|3
51755|NCT00472576|B1|Participants|Overall|2
51756|NCT00472446|B5|Participants|Overall|159
51757|NCT00472446|B4|Participants|Overall|39
51758|NCT00472446|B3|Participants|Overall|38
51759|NCT00472446|B2|Participants|Overall|41
51760|NCT00472446|B1|Participants|Overall|41
51761|NCT00472420|B1|Participants|Overall|48
51762|NCT00471380|B1|Participants|Overall|46
51763|NCT00471354|B1|Participants|Overall|228
51764|NCT00471328|B3|Participants|Overall|248
51765|NCT00471328|B2|Participants|Overall|83
51766|NCT00471328|B1|Participants|Overall|165
51767|NCT00471315|B1|Participants|Overall|18
51768|NCT00471276|B1|Participants|Overall|83
51769|NCT00472303|B3|Participants|Overall|496
51770|NCT00472303|B2|Participants|Overall|158
51771|NCT00472303|B1|Participants|Overall|338
51772|NCT00472290|B1|Participants|Overall|72
51773|NCT00472199|B3|Participants|Overall|329
51774|NCT00472199|B2|Participants|Overall|163
51775|NCT00472199|B1|Participants|Overall|166
51776|NCT00472082|B1|Participants|Overall|5
51777|NCT00472056|B5|Participants|Overall|93
51778|NCT00472056|B4|Participants|Overall|17
51779|NCT00472056|B3|Participants|Overall|32
51780|NCT00472056|B2|Participants|Overall|19
51781|NCT00472056|B1|Participants|Overall|25
51782|NCT00472030|B3|Participants|Overall|2
51783|NCT00472030|B2|Participants|Overall|0
51784|NCT00472030|B1|Participants|Overall|2
51785|NCT00471822|B1|Participants|Overall|9705
51786|NCT00471718|B1|Participants|Overall|27
51787|NCT00471705|B4|Participants|Overall|437
51788|NCT00471705|B3|Participants|Overall|149
51789|NCT00471705|B2|Participants|Overall|143
51790|NCT00471705|B1|Participants|Overall|145
51791|NCT00471536|B1|Participants|Overall|19
51792|NCT00471497|B4|Participants|Overall|846
51793|NCT00471497|B3|Participants|Overall|281
51794|NCT00471497|B2|Participants|Overall|282
51795|NCT00471497|B1|Participants|Overall|283
51796|NCT00471445|B3|Participants|Overall|458
51797|NCT00471445|B2|Participants|Overall|231
51798|NCT00471445|B1|Participants|Overall|227
51799|NCT00471146|B3|Participants|Overall|630
51800|NCT00471146|B2|Participants|Overall|316
51801|NCT00471146|B1|Participants|Overall|314
51802|NCT00471107|B4|Participants|Overall|38
51803|NCT00471107|B3|Participants|Overall|12
51804|NCT00471107|B2|Participants|Overall|14
51805|NCT00471107|B1|Participants|Overall|12
51806|NCT00471068|B3|Participants|Overall|46
51807|NCT00471068|B2|Participants|Overall|25
51808|NCT00471068|B1|Participants|Overall|21
51809|NCT00470847|B1|Participants|Overall|35
51810|NCT00470834|B3|Participants|Overall|127
51811|NCT00470834|B2|Participants|Overall|62
51812|NCT00470834|B1|Participants|Overall|65
51813|NCT00470626|B1|Participants|Overall|129
51814|NCT00470600|B3|Participants|Overall|185
51815|NCT00470600|B2|Participants|Overall|99
51816|NCT00470600|B1|Participants|Overall|86
51817|NCT00470535|B1|Participants|Overall|18
51818|NCT00470470|B1|Participants|Overall|30
51819|NCT00470392|B3|Participants|Overall|9
51820|NCT00470392|B2|Participants|Overall|2
51821|NCT00470392|B1|Participants|Overall|7
51822|NCT00470301|B1|Participants|Overall|60
51823|NCT00470275|B1|Participants|Overall|10
51824|NCT00470262|B3|Participants|Overall|27
51825|NCT00470262|B2|Participants|Overall|12
51826|NCT00470262|B1|Participants|Overall|15
51827|NCT00470184|B1|Participants|Overall|36
51828|NCT00470158|B6|Participants|Overall|1000
51829|NCT00470158|B5|Participants|Overall|201
51830|NCT00470158|B4|Participants|Overall|198
51831|NCT00470158|B3|Participants|Overall|201
51832|NCT00470158|B2|Participants|Overall|199
51833|NCT00470158|B1|Participants|Overall|201
51834|NCT00470106|B5|Participants|Overall|68
51835|NCT00470106|B4|Participants|Overall|19
51836|NCT00470106|B3|Participants|Overall|14
51837|NCT00470106|B2|Participants|Overall|19
51838|NCT00470106|B1|Participants|Overall|16
51839|NCT00470067|B1|Participants|Overall|9
51840|NCT00470054|B1|Participants|Overall|43
51841|NCT00469898|B1|Participants|Overall|50
51842|NCT00469859|B3|Participants|Overall|14
51843|NCT00469859|B2|Participants|Overall|8
51844|NCT00469859|B1|Participants|Overall|6
51845|NCT00469833|B1|Participants|Overall|17
51846|NCT00469508|B3|Participants|Overall|71
51847|NCT00469508|B2|Participants|Overall|37
51848|NCT00469508|B1|Participants|Overall|34
51849|NCT00469456|B3|Participants|Overall|264
51850|NCT00469456|B2|Participants|Overall|135
51851|NCT00469456|B1|Participants|Overall|129
51852|NCT00469391|B3|Participants|Overall|47
51853|NCT00469391|B2|Participants|Overall|26
51854|NCT00469391|B1|Participants|Overall|21
51855|NCT00469274|B3|Participants|Overall|86
51856|NCT00469274|B2|Participants|Overall|42
51857|NCT00469274|B1|Participants|Overall|44
51858|NCT00469209|B4|Participants|Overall|60
51859|NCT00469209|B3|Participants|Overall|20
51860|NCT00469209|B2|Participants|Overall|20
51861|NCT00469209|B1|Participants|Overall|20
51862|NCT00469092|B3|Participants|Overall|469
51863|NCT00469092|B2|Participants|Overall|238
51864|NCT00469092|B1|Participants|Overall|231
51865|NCT00469079|B4|Participants|Overall|130
51866|NCT00469079|B3|Participants|Overall|51
51867|NCT00469079|B2|Participants|Overall|52
51868|NCT00469079|B1|Participants|Overall|27
51869|NCT00468845|B4|Participants|Overall|501
51870|NCT00468845|B3|Participants|Overall|169
51871|NCT00468845|B2|Participants|Overall|170
51872|NCT00468845|B1|Participants|Overall|162
51873|NCT00468819|B4|Participants|Overall|138
51874|NCT00468819|B3|Participants|Overall|48
51875|NCT00468819|B2|Participants|Overall|44
51876|NCT00468819|B1|Participants|Overall|46
51877|NCT00468728|B3|Participants|Overall|509
51878|NCT00468728|B2|Participants|Overall|253
51879|NCT00468728|B1|Participants|Overall|256
51880|NCT00468676|B3|Participants|Overall|214
51881|NCT00468676|B2|Participants|Overall|106
51882|NCT00468676|B1|Participants|Overall|108
51883|NCT00468650|B1|Participants|Overall|117
51884|NCT00468585|B5|Participants|Overall|63
51885|NCT00468585|B4|Participants|Overall|6
51886|NCT00468585|B3|Participants|Overall|50
51887|NCT00468585|B2|Participants|Overall|3
51888|NCT00468585|B1|Participants|Overall|4
51889|NCT00468559|B3|Participants|Overall|80
51890|NCT00468559|B2|Participants|Overall|41
51891|NCT00468559|B1|Participants|Overall|39
51892|NCT00468546|B3|Participants|Overall|516
51893|NCT00468546|B2|Participants|Overall|308
51894|NCT00468546|B1|Participants|Overall|208
51895|NCT00468481|B3|Participants|Overall|379
51896|NCT00468481|B2|Participants|Overall|94
51897|NCT00468481|B1|Participants|Overall|285
51898|NCT00468312|B3|Participants|Overall|429
51899|NCT00468312|B2|Participants|Overall|209
51900|NCT00468312|B1|Participants|Overall|220
51901|NCT00468299|B3|Participants|Overall|17
51902|NCT00468299|B2|Participants|Overall|8
51903|NCT00468299|B1|Participants|Overall|9
51904|NCT00468286|B3|Participants|Overall|133
51905|NCT00468286|B2|Participants|Overall|66
51906|NCT00468286|B1|Participants|Overall|67
51907|NCT00468208|B1|Participants|Overall|20
51908|NCT00468143|B1|Participants|Overall|62
51909|NCT00468104|B1|Participants|Overall|100
51910|NCT00468052|B3|Participants|Overall|122
51911|NCT00468052|B2|Participants|Overall|61
51912|NCT00468052|B1|Participants|Overall|61
51913|NCT00467961|B1|Participants|Overall|31
51914|NCT00467896|B1|Participants|Overall|62
51915|NCT00467857|B3|Participants|Overall|293
51916|NCT00467857|B2|Participants|Overall|147
51917|NCT00467857|B1|Participants|Overall|146
51918|NCT00467844|B4|Participants|Overall|159
51919|NCT00467844|B3|Participants|Overall|52
51920|NCT00467844|B2|Participants|Overall|54
51921|NCT00467844|B1|Participants|Overall|53
51922|NCT00467831|B1|Participants|Overall|3
51923|NCT00467779|B16|Participants|Overall|119
51924|NCT00467779|B15|Participants|Overall|20
51925|NCT00467779|B14|Participants|Overall|22
51926|NCT00467779|B13|Participants|Overall|6
51927|NCT00467779|B12|Participants|Overall|8
51928|NCT00467779|B11|Participants|Overall|3
51929|NCT00467779|B10|Participants|Overall|3
51930|NCT00467779|B9|Participants|Overall|21
51931|NCT00467779|B8|Participants|Overall|7
51932|NCT00467779|B7|Participants|Overall|7
51933|NCT00467779|B6|Participants|Overall|6
51934|NCT00467779|B5|Participants|Overall|3
51935|NCT00467779|B4|Participants|Overall|3
51936|NCT00467779|B3|Participants|Overall|3
51937|NCT00467779|B2|Participants|Overall|3
51938|NCT00467779|B1|Participants|Overall|4
51939|NCT00467753|B3|Participants|Overall|5
51940|NCT00467753|B2|Participants|Overall|2
51941|NCT00467753|B1|Participants|Overall|3
51942|NCT00467740|B6|Participants|Overall|296
51943|NCT00467740|B5|Participants|Overall|61
51944|NCT00467740|B4|Participants|Overall|60
51945|NCT00467740|B3|Participants|Overall|60
51946|NCT00467740|B2|Participants|Overall|61
51947|NCT00467740|B1|Participants|Overall|54
51948|NCT00467649|B3|Participants|Overall|112
51949|NCT00467649|B2|Participants|Overall|56
51950|NCT00467649|B1|Participants|Overall|56
51951|NCT00467610|B1|Participants|Overall|6
51952|NCT00467597|B5|Participants|Overall|27
51953|NCT00467597|B4|Participants|Overall|6
51954|NCT00467597|B3|Participants|Overall|4
51955|NCT00467597|B2|Participants|Overall|11
51956|NCT00467597|B1|Participants|Overall|6
51957|NCT00467584|B4|Participants|Overall|62
51958|NCT00467584|B3|Participants|Overall|21
51959|NCT00467584|B2|Participants|Overall|20
51960|NCT00467584|B1|Participants|Overall|21
51961|NCT00467558|B3|Participants|Overall|7
51962|NCT00467558|B2|Participants|Overall|3
51963|NCT00467558|B1|Participants|Overall|4
51964|NCT00467519|B3|Participants|Overall|1042
51965|NCT00467519|B2|Participants|Overall|511
51966|NCT00467519|B1|Participants|Overall|531
51967|NCT00467389|B1|Participants|Overall|12
51968|NCT00467363|B3|Participants|Overall|1228
51969|NCT00467363|B2|Participants|Overall|613
51970|NCT00467363|B1|Participants|Overall|615
51971|NCT00467285|B3|Participants|Overall|96
51972|NCT00467285|B2|Participants|Overall|64
51973|NCT00467285|B1|Participants|Overall|32
51974|NCT00467259|B3|Participants|Overall|1271
51975|NCT00467259|B2|Participants|Overall|1020
51976|NCT00467259|B1|Participants|Overall|251
51977|NCT00467051|B1|Participants|Overall|20
51978|NCT00467038|B3|Participants|Overall|22
51979|NCT00467038|B2|Participants|Overall|11
51980|NCT00467038|B1|Participants|Overall|11
51981|NCT00466947|B3|Participants|Overall|23597
51982|NCT00466947|B2|Participants|Overall|11799
51983|NCT00466947|B1|Participants|Overall|11798
51984|NCT00466882|B1|Participants|Overall|3
51985|NCT00466817|B3|Participants|Overall|96
51986|NCT00466817|B2|Participants|Overall|47
51987|NCT00466817|B1|Participants|Overall|49
51988|NCT00466687|B1|Participants|Overall|34
51989|NCT00466505|B1|Participants|Overall|17
51990|NCT00466323|B3|Participants|Overall|232
51991|NCT00466323|B2|Participants|Overall|115
51992|NCT00466323|B1|Participants|Overall|117
51993|NCT00466310|B4|Participants|Overall|71
51994|NCT00466310|B3|Participants|Overall|31
51995|NCT00466310|B2|Participants|Overall|20
51996|NCT00466310|B1|Participants|Overall|20
51997|NCT00466206|B1|Participants|Overall|10
51998|NCT00466193|B3|Participants|Overall|295
51999|NCT00466193|B2|Participants|Overall|145
52000|NCT00466193|B1|Participants|Overall|150
52001|NCT00466167|B4|Participants|Overall|517
52002|NCT00466167|B3|Participants|Overall|178
52003|NCT00466167|B2|Participants|Overall|175
52004|NCT00466167|B1|Participants|Overall|164
52005|NCT00465998|B1|Participants|Overall|275
52006|NCT00465985|B1|Participants|Overall|35
52007|NCT00465972|B3|Participants|Overall|41
52008|NCT00465972|B2|Participants|Overall|23
52009|NCT00465972|B1|Participants|Overall|18
52010|NCT00465894|B3|Participants|Overall|58
52011|NCT00465894|B2|Participants|Overall|28
52012|NCT00465894|B1|Participants|Overall|30
52013|NCT00465816|B4|Participants|Overall|611
52014|NCT00465816|B3|Participants|Overall|122
52015|NCT00465816|B2|Participants|Overall|122
52016|NCT00465816|B1|Participants|Overall|367
52017|NCT00465738|B3|Participants|Overall|192
52018|NCT00465738|B2|Participants|Overall|95
52019|NCT00465738|B1|Participants|Overall|97
52020|NCT00465647|B5|Participants|Overall|116
52021|NCT00465647|B4|Participants|Overall|25
52022|NCT00465647|B3|Participants|Overall|29
52023|NCT00465647|B2|Participants|Overall|23
52024|NCT00465647|B1|Participants|Overall|39
52025|NCT00465530|B3|Participants|Overall|40
52026|NCT00465530|B2|Participants|Overall|19
52027|NCT00465530|B1|Participants|Overall|21
52028|NCT00465361|B1|Participants|Overall|7
52029|NCT00465179|B1|Participants|Overall|57
52030|NCT00465101|B1|Participants|Overall|150
52031|NCT00465088|B3|Participants|Overall|193
52032|NCT00465088|B2|Participants|Overall|79
52033|NCT00465088|B1|Participants|Overall|114
52034|NCT00464945|B3|Participants|Overall|269
52035|NCT00464945|B2|Participants|Overall|134
52036|NCT00464945|B1|Participants|Overall|135
52037|NCT00464737|B4|Participants|Overall|229
52038|NCT00464737|B3|Participants|Overall|74
52039|NCT00464737|B2|Participants|Overall|73
52040|NCT00464737|B1|Participants|Overall|82
52041|NCT00464711|B1|Participants|Overall|40
52042|NCT00464685|B3|Participants|Overall|253
52043|NCT00464685|B2|Participants|Overall|127
52044|NCT00464685|B1|Participants|Overall|126
52045|NCT00464672|B3|Participants|Overall|1893
52046|NCT00464672|B2|Participants|Overall|631
52047|NCT00464672|B1|Participants|Overall|1262
52048|NCT00464646|B3|Participants|Overall|105
52049|NCT00464646|B2|Participants|Overall|29
52050|NCT00464646|B1|Participants|Overall|76
52051|NCT00464542|B1|Participants|Overall|12
52052|NCT00464490|B3|Participants|Overall|20
52053|NCT00464490|B2|Participants|Overall|10
52054|NCT00464490|B1|Participants|Overall|10
52055|NCT00464464|B3|Participants|Overall|80
52056|NCT00464464|B2|Participants|Overall|39
52057|NCT00464464|B1|Participants|Overall|41
52058|NCT00464438|B3|Participants|Overall|171
52059|NCT00464438|B2|Participants|Overall|86
52060|NCT00464438|B1|Participants|Overall|85
52061|NCT00464334|B12|Participants|Overall|86
52062|NCT00464334|B11|Participants|Overall|8
52063|NCT00464334|B10|Participants|Overall|5
52064|NCT00464334|B9|Participants|Overall|8
52065|NCT00464334|B8|Participants|Overall|8
52066|NCT00464334|B7|Participants|Overall|9
52067|NCT00464334|B6|Participants|Overall|7
52068|NCT00464334|B5|Participants|Overall|7
52069|NCT00464334|B4|Participants|Overall|8
52070|NCT00464334|B3|Participants|Overall|8
52071|NCT00464334|B2|Participants|Overall|13
52072|NCT00464334|B1|Participants|Overall|5
52073|NCT00464308|B4|Participants|Overall|1392
52074|NCT00464308|B3|Participants|Overall|459
52075|NCT00464308|B2|Participants|Overall|469
52076|NCT00464308|B1|Participants|Overall|464
52077|NCT00464269|B5|Participants|Overall|400
52078|NCT00464269|B4|Participants|Overall|102
52079|NCT00464269|B3|Participants|Overall|100
52080|NCT00464269|B2|Participants|Overall|99
52081|NCT00464269|B1|Participants|Overall|99
52082|NCT00464204|B3|Participants|Overall|196
52083|NCT00464204|B2|Participants|Overall|96
52084|NCT00464204|B1|Participants|Overall|100
52085|NCT00464087|B4|Participants|Overall|129
52086|NCT00464087|B3|Participants|Overall|29
52087|NCT00464087|B2|Participants|Overall|51
52088|NCT00464087|B1|Participants|Overall|49
52089|NCT00463866|B3|Participants|Overall|8053
52090|NCT00463866|B2|Participants|Overall|4045
52091|NCT00463866|B1|Participants|Overall|4008
52092|NCT00463840|B1|Participants|Overall|24
52093|NCT00463801|B1|Participants|Overall|52
52094|NCT00463788|B3|Participants|Overall|173
52095|NCT00463788|B2|Participants|Overall|58
52096|NCT00463788|B1|Participants|Overall|115
52097|NCT00463606|B4|Participants|Overall|758
52098|NCT00463606|B3|Participants|Overall|251
52099|NCT00463606|B2|Participants|Overall|254
52100|NCT00463606|B1|Participants|Overall|253
52101|NCT00463580|B3|Participants|Overall|60
52102|NCT00463580|B2|Participants|Overall|30
52103|NCT00463580|B1|Participants|Overall|30
52104|NCT00463567|B8|Participants|Overall|2036
52105|NCT00463567|B7|Participants|Overall|122
52106|NCT00463567|B6|Participants|Overall|122
52107|NCT00463567|B5|Participants|Overall|127
52108|NCT00463567|B4|Participants|Overall|418
52109|NCT00463567|B3|Participants|Overall|415
52110|NCT00463567|B2|Participants|Overall|416
52111|NCT00463567|B1|Participants|Overall|416
52112|NCT00462462|B3|Participants|Overall|31
52113|NCT00462462|B2|Participants|Overall|14
52114|NCT00462462|B1|Participants|Overall|17
52115|NCT00462449|B3|Participants|Overall|23
52116|NCT00462449|B2|Participants|Overall|10
52117|NCT00462449|B1|Participants|Overall|13
52118|NCT00463437|B5|Participants|Overall|1437
52119|NCT00463437|B4|Participants|Overall|357
52120|NCT00463437|B3|Participants|Overall|358
52121|NCT00463437|B2|Participants|Overall|363
52122|NCT00463437|B1|Participants|Overall|359
52123|NCT00463385|B5|Participants|Overall|88
52124|NCT00463385|B4|Participants|Overall|22
52125|NCT00463385|B3|Participants|Overall|22
52126|NCT00463385|B2|Participants|Overall|22
52127|NCT00463385|B1|Participants|Overall|22
52128|NCT00463346|B3|Participants|Overall|23
52129|NCT00463346|B2|Participants|Overall|11
52130|NCT00463346|B1|Participants|Overall|12
52131|NCT00463229|B3|Participants|Overall|101
52132|NCT00463229|B2|Participants|Overall|49
52133|NCT00463229|B1|Participants|Overall|52
52134|NCT00463047|B1|Participants|Overall|323
52135|NCT00462982|B1|Participants|Overall|8
52136|NCT00462943|B4|Participants|Overall|100
52137|NCT00462943|B3|Participants|Overall|23
52138|NCT00462943|B2|Participants|Overall|31
52139|NCT00462943|B1|Participants|Overall|46
52140|NCT00462917|B5|Participants|Overall|257
52141|NCT00462917|B4|Participants|Overall|68
52142|NCT00462917|B3|Participants|Overall|55
52143|NCT00462917|B2|Participants|Overall|70
52144|NCT00462917|B1|Participants|Overall|64
52145|NCT00462865|B1|Participants|Overall|17
52146|NCT00462839|B3|Participants|Overall|106
52147|NCT00462839|B2|Participants|Overall|53
52148|NCT00462839|B1|Participants|Overall|53
52149|NCT00462826|B1|Participants|Overall|44
52150|NCT00462748|B4|Participants|Overall|786
52151|NCT00462748|B3|Participants|Overall|262
52152|NCT00462748|B2|Participants|Overall|263
52153|NCT00462748|B1|Participants|Overall|261
52154|NCT00462722|B4|Participants|Overall|130
52155|NCT00462722|B3|Participants|Overall|42
52156|NCT00462722|B2|Participants|Overall|51
52157|NCT00462722|B1|Participants|Overall|37
52158|NCT00462709|B1|Participants|Overall|146
52159|NCT00462670|B3|Participants|Overall|110
52160|NCT00462670|B2|Participants|Overall|53
52161|NCT00462670|B1|Participants|Overall|57
52162|NCT00462644|B3|Participants|Overall|30
52163|NCT00462644|B2|Participants|Overall|12
52164|NCT00462644|B1|Participants|Overall|18
52165|NCT00462501|B1|Participants|Overall|35
52166|NCT00462423|B1|Participants|Overall|50
52167|NCT00462384|B1|Participants|Overall|39
52168|NCT00462345|B1|Participants|Overall|40
52169|NCT00462332|B3|Participants|Overall|86
52170|NCT00462332|B2|Participants|Overall|41
52171|NCT00462332|B1|Participants|Overall|45
52172|NCT00462306|B3|Participants|Overall|4577
52173|NCT00462306|B2|Participants|Overall|503
52174|NCT00462306|B1|Participants|Overall|4074
52175|NCT00462280|B5|Participants|Overall|80
52176|NCT00462280|B4|Participants|Overall|7
52177|NCT00462280|B3|Participants|Overall|7
52178|NCT00462280|B2|Participants|Overall|32
52179|NCT00462280|B1|Participants|Overall|34
52180|NCT00462228|B1|Participants|Overall|11
52181|NCT00462072|B4|Participants|Overall|31
52182|NCT00462072|B3|Participants|Overall|10
52183|NCT00462072|B2|Participants|Overall|12
52184|NCT00462072|B1|Participants|Overall|9
52185|NCT00462020|B3|Participants|Overall|102
52186|NCT00462020|B2|Participants|Overall|50
52187|NCT00462020|B1|Participants|Overall|52
52188|NCT00461981|B3|Participants|Overall|101
52189|NCT00461981|B2|Participants|Overall|51
52190|NCT00461981|B1|Participants|Overall|50
52191|NCT00461851|B1|Participants|Overall|17
52192|NCT00461786|B1|Participants|Overall|48
52193|NCT00461708|B3|Participants|Overall|153
52194|NCT00461708|B2|Participants|Overall|38
52195|NCT00461708|B1|Participants|Overall|115
52196|NCT00459810|B1|Participants|Overall|21
52197|NCT00459732|B3|Participants|Overall|40
52198|NCT00459732|B2|Participants|Overall|17
52199|NCT00459732|B1|Participants|Overall|23
52200|NCT00459706|B3|Participants|Overall|640
52201|NCT00459706|B2|Participants|Overall|315
52202|NCT00459706|B1|Participants|Overall|325
52203|NCT00459667|B4|Participants|Overall|1411
52204|NCT00459667|B3|Participants|Overall|180
52205|NCT00459667|B2|Participants|Overall|645
52206|NCT00459667|B1|Participants|Overall|586
52207|NCT00461630|B3|Participants|Overall|25673
52208|NCT00461630|B2|Participants|Overall|12835
52209|NCT00461630|B1|Participants|Overall|12838
52210|NCT00461513|B3|Participants|Overall|384
52211|NCT00461513|B2|Participants|Overall|197
